Date,AAL.L,ABF.L,AHT.L,ANTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BKG.L,BLND.L,BNZL.L,BP.L,BT-A.L,CNA.L,CRDA.L,DGE.L,FCIT.L,GSK.L,HLMA.L,HSBA.L,HSX.L,III.L,IMB.L,INF.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,NG.L,NWG.L,NXT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2020-12-11,2184.984,2145.542,3220.338,1247.251,285.467,7646.116,457.641,125.293,2379.189,497.696,4099.34,415.356,2325.703,245.537,122.637,42.126,6160.144,2858.359,743.448,1238.019,2283.644,352.967,944.894,1037.988,1293.999,547.602,148.832,2174.218,230.09,604.036,202.393,30.599,766.186,135.179,5856.772,1220.888,1951.301,609.096,1714.368,4932.389,6162.568,117.0,478.295,190.301,485.482,534.504,846.068,325.328,1470.248,1132.382,1421.541,11106.019,1194.556,445.096,960.875,2068.167,210.976,125.726,4030.95,805.09,101.82,1734.166,707.694,2965.504
2020-12-14,2150.997,2184.76,3267.18,1251.671,289.352,7207.589,458.916,131.094,2353.497,516.635,4220.34,421.12,2341.761,240.631,125.487,40.178,6179.442,2844.583,746.326,1220.148,2307.075,355.434,945.84,1041.195,1282.925,546.222,156.514,2192.412,238.752,611.039,206.204,32.09,771.441,141.922,6186.938,1234.047,2047.163,617.866,1690.355,4928.831,6078.964,118.75,483.216,197.103,491.608,543.029,849.996,335.143,1495.199,1153.151,1432.793,11120.525,1232.086,444.534,957.332,2091.71,213.333,130.904,3978.967,817.727,101.96,1793.631,712.054,2988.604
2020-12-15,2190.35,2180.934,3260.348,1259.626,293.236,7032.365,457.095,133.249,2314.755,529.943,4298.404,432.299,2338.927,241.523,128.243,40.236,6055.931,2792.328,740.57,1189.662,2313.91,354.773,942.056,1041.653,1279.234,537.552,161.265,2281.564,239.017,622.07,210.263,32.916,759.705,145.024,6194.274,1245.325,2102.62,616.0,1667.283,4983.082,5952.628,115.3,486.303,199.633,498.652,533.021,849.248,341.266,1479.664,1161.063,1405.6,10999.647,1232.086,449.31,982.129,2089.899,210.976,134.161,3923.337,821.238,101.058,1834.241,713.871,3034.805
2020-12-16,2188.562,2210.587,3235.952,1262.72,296.94,7163.548,458.916,132.789,2332.698,554.512,4342.315,433.696,2252.966,243.173,128.103,41.777,6084.879,2804.204,745.367,1195.093,2347.105,349.795,943.948,1045.776,1291.948,536.37,167.283,2337.967,240.52,622.245,215.731,32.584,768.464,145.293,6254.806,1267.412,2142.232,616.0,1677.642,4935.057,6058.527,114.8,493.83,201.639,506.157,537.654,879.177,337.754,1476.368,1168.974,1426.698,11144.699,1268.763,440.601,1012.239,2122.497,218.329,137.292,3995.383,836.156,101.664,1853.58,710.601,3080.043
2020-12-17,2217.629,2194.326,3218.387,1266.698,299.831,7067.035,449.628,134.023,2322.396,554.512,4343.291,437.189,2252.966,240.274,129.458,42.523,6108.038,2791.853,746.326,1195.268,2383.23,347.813,951.042,1061.808,1288.667,538.143,166.61,2332.508,243.791,621.282,214.323,32.53,766.887,146.327,6348.352,1250.024,2137.479,639.513,1680.467,4984.861,6000.933,112.45,494.987,198.586,511.364,545.438,883.106,340.186,1460.361,1176.886,1437.013,11018.989,1263.219,442.755,1011.354,2122.497,217.104,136.165,3948.872,825.116,101.02,1853.58,740.398,3041.542
2020-12-18,2167.991,2151.281,3269.131,1271.118,294.591,7035.176,448.172,133.526,2314.086,554.512,4270.106,417.889,2314.367,242.058,126.421,42.077,6111.897,2801.828,744.408,1188.26,2395.922,341.645,942.813,1060.434,1290.308,525.138,160.592,2257.912,239.459,583.901,212.086,31.345,759.88,141.472,6221.789,1258.953,2142.232,632.608,1696.005,5028.439,5995.359,113.95,505.987,197.365,505.238,544.326,863.277,343.337,1456.125,1171.941,1438.888,10917.453,1264.072,436.106,999.398,2090.805,213.616,134.87,3965.288,810.503,101.423,1869.051,739.49,2959.729
2020-12-21,2174.251,2080.496,3289.625,1258.301,283.841,6971.458,446.533,130.081,2250.937,542.91,4230.098,414.832,2303.976,230.194,123.338,40.527,6131.196,2781.876,730.978,1174.244,2375.419,335.786,914.249,1032.95,1254.215,515.088,156.078,2253.363,238.222,573.922,201.73,30.159,744.465,137.966,6047.535,1234.516,2120.049,623.278,1679.054,4986.64,6067.817,110.25,495.566,192.132,502.481,537.654,856.169,336.764,1433.527,1159.085,1424.354,10985.145,1245.307,432.547,985.671,2075.411,207.582,131.989,3915.128,804.266,98.186,1877.753,715.325,2887.54
2020-12-22,2157.705,2109.193,3362.814,1252.997,287.003,6866.512,449.993,134.428,2262.985,553.659,4323.775,422.343,2322.869,230.64,124.74,41.283,6196.811,2820.355,741.53,1182.478,2397.875,338.165,939.219,1046.234,1264.059,522.182,161.067,2287.023,235.04,585.215,206.618,31.161,746.568,142.866,6124.573,1247.674,2150.155,624.957,1688.0,4962.627,6090.112,112.65,497.689,189.952,514.273,548.218,864.213,341.446,1431.173,1171.941,1459.518,11062.504,1267.057,433.578,992.313,2069.979,207.677,134.244,3959.815,798.919,98.041,1890.806,723.682,2903.903
2020-12-23,2201.977,2153.194,3357.935,1263.162,294.501,6769.062,456.366,139.806,2255.092,576.693,4525.766,434.657,2297.364,237.063,127.87,43.425,6191.022,2786.152,742.489,1171.615,2369.561,339.927,944.894,1061.808,1263.238,536.567,168.312,2266.099,238.664,599.134,215.234,33.343,752.348,150.059,6359.358,1273.991,2241.263,629.063,1677.171,4980.414,5993.502,115.6,492.672,195.359,524.688,543.77,875.436,340.366,1432.115,1170.952,1445.921,10956.133,1293.499,442.006,1008.697,2079.939,213.238,139.338,3931.544,802.127,99.023,1902.893,738.036,3020.367
2020-12-24,2177.829,2196.239,3350.128,1272.886,296.307,6768.125,458.916,142.366,2268.386,586.93,4601.878,440.159,2274.692,234.61,129.271,43.318,6183.302,2768.575,741.53,1167.41,2347.893,340.103,945.84,1059.976,1266.519,539.129,167.996,2246.995,234.598,605.962,220.702,34.672,750.771,151.902,6353.854,1271.641,2277.706,635.781,1688.0,4957.291,6032.517,115.75,490.356,197.714,526.832,541.361,888.343,340.276,1433.527,1168.974,1430.449,10786.907,1298.19,442.567,1018.438,2060.924,219.555,139.464,3930.632,797.85,99.217,1940.602,738.581,3093.518
2020-12-29,2213.157,2204.848,3376.476,1278.631,296.94,6992.074,458.188,137.467,2326.55,581.47,4721.901,443.827,2354.042,234.03,127.029,44.501,6362.78,2893.037,774.146,1196.495,2461.47,337.945,951.988,1082.421,1292.769,554.695,171.717,2327.05,243.791,611.127,220.205,33.011,773.368,146.867,6634.496,1300.777,2261.069,649.59,1736.027,5008.874,6192.295,112.85,507.724,200.679,531.12,553.037,895.826,345.678,1478.722,1198.644,1491.399,11212.39,1326.764,439.196,1013.568,2133.364,220.497,138.545,4068.341,825.294,99.345,1967.676,743.487,3030.954
2020-12-30,2184.537,2200.064,3404.776,1283.935,296.307,6934.915,448.9,137.098,2304.531,580.276,4724.829,437.713,2348.374,231.398,126.421,44.413,6306.814,2841.732,756.878,1189.662,2448.741,337.46,952.461,1070.053,1276.773,548.784,169.461,2282.474,240.255,603.773,222.773,33.06,763.559,148.845,6570.297,1287.149,2242.847,641.752,1708.718,4928.831,6160.711,112.05,500.005,200.941,521.165,546.55,892.271,341.716,1451.417,1198.644,1452.954,11081.844,1303.308,442.006,1006.04,2096.238,221.817,138.378,4086.581,810.146,98.573,1989.915,733.312,3040.58
2020-12-31,2168.438,2165.629,3355.007,1273.328,293.778,6862.764,445.076,135.073,2250.106,571.574,4627.249,427.059,2307.755,227.295,123.572,45.17,6364.71,2734.372,754.96,1175.645,2397.828,333.803,940.165,1060.892,1259.547,540.902,170.253,2206.058,239.017,589.854,220.536,32.728,757.603,150.733,6498.761,1266.002,2192.144,634.848,1688.0,4864.797,6077.106,111.25,491.707,196.667,511.057,539.322,886.285,337.304,1416.579,1200.622,1415.915,10922.288,1279.425,436.293,1003.826,2072.695,218.141,138.461,4005.415,797.494,97.365,1923.681,726.771,2983.791
2021-01-04,2300.36,2129.28,3415.51,1327.69,295.043,6954.593,449.719,132.163,2287.913,554.512,4581.386,415.531,2389.938,227.027,126.889,45.053,6401.377,2800.878,760.715,1205.43,2477.135,335.125,939.597,1073.26,1271.851,533.02,161.225,2282.474,243.702,581.976,215.98,31.286,773.018,142.776,6339.181,1300.777,2154.908,636.154,1730.848,5116.486,6301.909,103.2,510.233,197.103,523.003,545.253,913.783,346.759,1454.712,1206.556,1469.363,11299.42,1310.558,433.952,1012.239,2115.254,223.42,131.781,4068.341,812.641,99.539,1994.75,724.046,2904.865
2021-01-05,2313.775,2106.323,3451.617,1331.226,296.488,6970.522,456.002,131.868,2316.995,561.337,4603.83,409.33,2382.381,243.084,126.515,46.323,6401.377,2798.503,772.227,1204.905,2468.323,333.583,936.949,1067.305,1283.335,529.079,164.036,2327.05,251.392,583.727,213.991,31.623,760.931,140.303,6849.104,1296.548,2158.869,626.824,1711.072,5129.827,6231.31,107.75,506.759,196.755,522.697,539.693,913.409,345.498,1451.888,1207.545,1474.521,11106.019,1294.351,436.48,1022.866,2097.144,224.551,134.662,4045.542,801.949,100.167,1972.511,705.877,2933.741
2021-01-06,2465.374,2163.716,3562.865,1400.174,314.014,7038.924,459.827,142.771,2337.352,574.475,4658.475,426.884,2362.544,258.517,131.794,49.221,6389.798,2799.453,776.064,1233.814,2516.3,366.668,949.623,1101.202,1308.764,563.169,169.223,2453.5,252.011,606.75,226.832,33.374,772.843,150.418,7045.369,1362.338,2211.95,651.456,1790.175,5438.434,6257.32,111.05,519.689,202.772,540.003,537.469,913.596,357.924,1491.904,1226.335,1523.281,11255.905,1359.602,477.403,1053.862,2154.19,231.15,137.459,4073.813,830.819,104.289,2037.294,762.201,3024.217
2021-01-07,2521.273,2133.106,3575.551,1404.152,316.091,7004.255,454.636,143.766,2326.55,587.783,4615.539,414.888,2390.883,263.155,137.214,48.184,6351.201,2839.832,782.707,1224.703,2506.508,367.461,941.11,1095.247,1343.626,561.789,166.333,2422.57,251.481,602.198,227.827,33.132,770.565,150.553,7056.374,1353.41,2221.457,636.9,1758.157,5611.859,6194.152,111.1,512.355,216.727,545.363,533.577,899.941,368.549,1483.43,1235.236,1501.714,11313.926,1364.72,479.651,1049.434,2135.175,231.904,137.752,4055.573,824.225,105.593,2033.426,747.666,2997.266
2021-01-08,2524.851,2122.584,3584.334,1385.147,314.917,7000.506,455.82,140.819,2326.55,614.229,4622.37,413.289,2366.322,266.456,133.616,48.62,6380.149,2886.387,782.707,1233.814,2557.422,362.791,934.111,1071.885,1343.626,557.848,168.431,2442.584,252.807,597.996,229.483,33.074,770.741,148.44,7047.203,1344.011,2274.537,635.594,1776.991,5611.859,6186.721,107.3,526.443,211.755,544.444,542.102,900.876,363.507,1490.963,1263.917,1518.592,11333.266,1374.955,476.092,1051.206,2145.135,231.621,141.51,4058.31,833.67,103.403,2029.559,752.935,2969.354
2021-01-11,2467.163,2123.541,3561.889,1370.562,312.297,7080.154,451.996,139.235,2309.516,598.02,4524.79,401.648,2345.54,266.545,133.336,48.581,6389.798,2808.954,783.67,1222.075,2540.777,359.664,914.249,1059.976,1321.478,537.355,174.845,2407.105,247.061,576.11,228.158,32.481,768.639,145.563,6973.833,1335.082,2224.626,631.675,1759.099,5508.694,6090.112,105.75,519.496,206.261,538.93,537.654,893.207,364.588,1465.54,1229.302,1478.74,11255.905,1360.029,474.594,1042.793,2118.876,230.396,139.547,4027.302,829.75,103.29,2004.419,739.127,2913.528
2021-01-12,2445.25,2124.498,3561.889,1363.048,312.839,6938.663,449.902,142.034,2267.556,588.636,4421.354,402.092,2330.426,272.076,134.551,49.047,6196.811,2778.076,767.303,1197.546,2485.947,363.717,915.762,1053.563,1303.432,539.523,169.857,2485.341,251.569,566.918,228.075,33.002,749.72,146.732,7034.363,1342.131,2206.404,626.45,1719.077,5449.996,5906.182,107.75,510.426,205.127,533.111,525.978,878.242,362.066,1429.29,1198.644,1437.482,10922.288,1338.705,478.902,1048.106,2098.955,227.19,135.998,3940.664,820.839,101.197,1980.246,738.218,2978.979
2021-01-13,2437.647,2124.498,3586.286,1352.441,317.898,7054.854,449.628,140.303,2288.743,576.01,4358.904,402.536,2353.097,271.095,133.429,48.048,6227.689,2784.727,765.378,1202.452,2492.801,355.214,913.303,1061.35,1318.197,528.882,169.461,2457.139,250.067,571.208,227.827,32.553,765.836,143.945,7226.96,1329.443,2069.346,629.623,1709.189,5330.822,5859.735,105.6,514.285,209.575,532.039,524.125,889.278,365.128,1430.703,1207.545,1474.99,11033.493,1344.675,467.29,1052.977,2127.93,228.227,134.453,3968.936,835.631,102.662,1964.775,725.136,2945.291
2021-01-14,2515.906,2157.02,3589.366,1389.567,316.634,7082.964,456.731,140.764,2310.347,593.584,4369.638,404.402,2320.979,275.867,131.981,49.628,6216.11,2779.501,766.34,1220.674,2509.446,359.664,914.249,1064.098,1346.087,535.385,168.55,2535.375,247.15,582.501,231.969,32.741,764.084,144.799,7300.33,1345.891,2115.296,634.101,1721.902,5453.553,5876.456,106.65,508.689,211.407,533.57,534.262,903.682,365.128,1437.764,1223.369,1488.586,11149.534,1324.663,466.541,1060.062,2118.876,227.568,137.793,3970.759,832.601,103.806,1944.47,740.58,3072.343
2021-01-15,2382.196,2151.281,3570.788,1338.74,314.827,7113.886,451.267,137.025,2301.623,593.414,4358.904,399.693,2303.031,269.801,131.607,49.066,6142.775,2758.124,753.825,1238.37,2503.571,355.302,943.948,1046.234,1340.755,529.079,164.274,2499.896,238.133,575.76,226.17,32.274,766.712,142.551,7353.523,1344.481,2131.141,632.608,1719.077,5288.133,5828.151,105.9,502.514,207.569,527.751,534.262,898.818,348.02,1407.634,1220.401,1478.74,11057.669,1316.432,458.581,1037.479,2121.592,227.756,136.624,4007.238,834.74,102.421,1922.231,739.672,3050.205
2021-01-18,2392.481,2171.368,3573.722,1345.811,316.995,7179.478,444.347,139.345,2285.004,599.044,4358.904,403.514,2300.198,267.928,129.598,48.0,6119.617,2752.899,754.787,1226.455,2482.031,355.082,946.785,1048.982,1328.451,526.123,166.254,2512.632,237.515,581.275,225.921,32.49,764.259,144.529,7428.728,1335.552,2150.947,621.972,1708.247,5313.035,5770.557,104.25,505.215,208.354,526.066,529.534,905.366,350.811,1407.163,1208.534,1471.708,11072.173,1324.663,459.705,1041.464,2106.199,228.982,136.499,3978.055,823.156,101.745,1914.496,743.851,3023.254
2021-01-19,2348.657,2167.542,3588.388,1335.646,312.659,7235.7,442.344,135.238,2276.696,593.072,4348.169,398.093,2295.474,268.731,129.038,48.853,6082.949,2780.451,753.825,1235.566,2446.783,362.527,945.84,1034.782,1315.326,515.088,162.215,2489.889,231.946,573.221,221.944,32.333,769.69,141.427,7322.341,1348.24,2150.947,633.542,1716.722,5262.341,5781.704,104.65,502.128,207.744,525.607,529.723,899.006,345.678,1409.047,1227.324,1522.812,11014.153,1314.266,446.313,1028.18,2109.821,228.227,135.538,3995.383,827.968,102.244,1899.509,717.505,2986.679
2021-01-20,2392.481,2203.891,3627.499,1355.977,314.375,7163.548,447.443,134.741,2282.927,599.556,4357.928,398.182,2286.028,270.158,129.038,50.055,6084.879,2789.002,764.415,1208.759,2473.219,359.487,949.623,1051.272,1339.525,533.808,164.432,2652.728,234.598,572.258,221.447,32.139,765.135,140.708,7439.732,1335.082,2165.208,687.845,1724.256,5366.396,5794.709,107.4,500.97,209.488,534.949,541.827,906.862,343.877,1429.761,1253.038,1564.539,11188.214,1317.299,439.384,1044.564,2121.592,228.416,138.002,3969.848,834.74,102.356,1893.707,736.583,3033.842
2021-01-21,2386.22,2218.239,3676.387,1360.839,315.73,7168.233,436.972,133.341,2283.343,601.945,4338.412,387.963,2310.589,261.683,127.076,49.493,6148.564,2763.824,755.75,1195.619,2507.487,364.421,935.625,1052.647,1345.267,522.182,164.749,2688.207,241.139,558.865,222.773,31.717,760.931,141.427,7481.921,1340.251,2162.039,671.797,1713.426,5268.566,5815.146,103.3,506.952,213.674,539.849,568.492,897.696,348.29,1406.693,1259.961,1523.281,11299.42,1306.902,441.537,1045.449,2108.915,228.227,135.455,3969.848,825.473,102.984,1923.198,721.866,3061.755
2021-01-22,2349.998,2156.064,3746.785,1329.9,315.369,7287.236,436.243,131.739,2275.449,591.366,4344.267,390.985,2274.692,258.695,126.094,48.562,6198.741,2763.35,750.937,1209.109,2524.132,358.915,918.221,1048.066,1353.06,508.192,164.116,2724.595,241.316,555.275,219.625,31.228,767.062,139.809,7258.142,1311.116,2151.739,667.131,1760.511,5225.877,5828.151,102.95,507.531,214.546,532.958,573.977,911.164,345.228,1407.634,1264.906,1550.474,11280.079,1340.257,432.547,1052.091,2118.876,228.039,132.866,3992.646,831.175,102.517,1897.091,721.321,3004.004
2021-01-25,2249.38,2104.41,3664.654,1303.382,308.322,7399.678,429.05,126.269,2276.696,586.077,4315.969,381.921,2318.146,250.354,122.964,47.661,6246.988,2750.523,748.048,1230.836,2542.735,350.764,905.358,1039.363,1341.986,485.531,161.938,2631.805,239.371,536.717,212.251,30.388,777.747,136.257,7228.794,1275.401,2127.18,669.931,1758.157,5226.767,6088.253,98.0,506.566,217.25,529.895,577.57,924.259,333.522,1389.274,1291.608,1510.622,11289.75,1321.197,425.992,1045.006,2165.056,229.83,130.403,4071.989,848.818,103.371,1826.506,698.427,2921.228
2021-01-26,2245.355,2106.323,3647.054,1302.498,313.923,7451.215,428.048,128.406,2271.295,583.006,4327.678,392.051,2269.969,251.871,124.366,47.825,6349.271,2767.15,749.011,1235.04,2519.237,352.615,908.006,1059.06,1333.373,499.324,157.028,2731.873,241.846,544.508,213.577,30.905,772.668,137.966,7226.96,1289.969,2120.049,710.425,1762.395,5255.226,5922.903,96.32,500.584,219.169,531.426,577.192,923.136,338.475,1379.858,1281.718,1533.126,11212.39,1315.999,430.768,1046.335,2143.324,229.453,129.066,4033.686,840.977,103.983,1854.547,703.151,2824.977
2021-01-27,2105.831,2090.062,3568.833,1264.046,310.581,7289.11,433.876,123.691,2312.84,575.84,4195.945,412.311,2271.858,251.871,122.871,49.958,6179.442,2710.619,739.384,1227.156,2502.592,352.571,904.412,1031.117,1293.999,492.132,150.891,2738.241,242.376,559.302,207.115,29.863,767.588,132.841,7370.032,1260.363,2092.321,809.701,1748.74,5099.588,5976.781,95.16,488.04,220.564,526.985,584.946,902.373,327.58,1332.309,1256.994,1512.497,11014.153,1270.082,419.718,1056.519,2144.23,230.867,126.603,3991.735,842.046,103.194,1801.85,704.241,2781.664
2021-01-28,2187.667,2093.888,3628.476,1286.145,308.413,7167.296,429.687,125.772,2275.033,566.456,4194.969,412.666,2275.637,246.652,120.535,51.354,6146.635,2796.128,747.086,1215.242,2472.24,348.341,898.737,1032.491,1246.012,500.113,154.178,2691.846,249.978,551.511,208.026,30.06,754.976,134.729,7236.131,1161.677,2070.138,746.441,1748.269,5056.01,5852.303,96.94,484.181,218.907,534.183,567.547,893.768,330.731,1327.131,1246.115,1474.99,11004.484,1293.041,425.711,1063.604,2115.254,229.547,125.935,3942.488,833.314,101.906,1869.534,713.326,2758.563
2021-01-29,2159.047,2025.016,3610.877,1264.046,302.812,7019.247,420.764,122.972,2208.145,544.958,4087.631,398.715,2219.903,242.192,117.358,50.191,6065.58,2801.828,733.607,1188.786,2417.41,337.24,883.793,1018.291,1205.818,492.231,147.882,2685.478,245.47,538.117,202.144,29.638,744.465,132.706,7089.391,1101.995,2021.019,758.197,1706.834,4970.631,5757.552,91.7,480.128,213.151,523.309,557.712,892.458,327.76,1335.605,1242.159,1445.452,10714.383,1285.677,415.785,1039.25,2093.522,225.682,122.302,3866.794,821.73,100.505,1832.308,695.702,2682.525
2021-02-01,2228.362,2105.366,3682.253,1275.98,306.967,6922.733,427.502,124.17,2197.759,565.603,4243.759,390.985,2270.913,238.267,119.227,50.404,6200.671,2795.653,739.384,1188.786,2457.553,338.077,889.089,1047.15,1201.717,496.369,158.295,2692.755,254.398,543.633,204.63,30.11,756.552,135.763,7256.308,1103.875,2089.152,715.837,1737.44,5044.448,5848.588,94.1,495.18,211.319,525.76,570.573,910.416,332.622,1370.443,1265.895,1467.019,10931.959,1309.934,417.47,1044.121,2146.041,229.453,126.937,3898.713,843.65,101.761,1845.361,706.422,2743.163
2021-02-02,2172.462,2140.759,3772.207,1276.422,311.033,6915.237,433.512,129.087,2238.058,576.864,4276.937,391.873,2327.592,227.473,118.152,49.861,6304.884,2892.087,767.303,1198.422,2482.031,344.905,905.547,1074.176,1194.745,518.832,161.344,2724.595,249.006,544.946,209.269,30.532,759.88,139.314,7160.926,1125.492,2106.581,695.496,1755.803,4996.423,5820.72,94.76,500.391,208.005,534.796,572.275,919.208,337.304,1409.988,1285.674,1475.458,10989.979,1308.202,421.029,1062.276,2138.797,230.773,129.066,3918.777,835.452,102.55,1854.063,723.137,2902.94
2021-02-03,2182.748,2149.368,3738.964,1278.631,322.415,6840.275,429.687,130.579,2240.135,574.475,4246.687,391.962,2285.083,230.417,120.255,50.249,6279.795,2830.331,758.638,1123.083,2465.386,342.35,893.251,1070.969,1199.256,517.256,161.344,2736.422,251.392,541.006,208.772,30.698,763.208,139.584,7232.462,1135.36,2139.063,700.348,1741.206,5013.32,5813.288,91.88,501.742,207.744,540.156,564.332,906.301,338.925,1419.875,1303.476,1451.547,10980.308,1298.672,417.845,1048.992,2142.419,232.281,130.11,3954.343,833.67,108.572,1871.951,731.132,2881.765
2021-02-04,2160.835,2167.542,3846.517,1281.725,316.001,6918.048,434.786,134.244,2223.933,588.124,4259.372,393.384,2249.187,227.429,116.377,49.861,6266.287,2842.682,762.49,1125.711,2439.929,348.914,885.495,1090.208,1172.597,517.65,164.907,2737.331,253.514,538.555,212.749,32.431,763.909,147.316,7168.264,1154.158,2167.584,687.658,1749.682,5023.103,5779.846,93.9,501.742,204.778,545.21,564.899,900.689,342.437,1424.582,1308.421,1473.583,11009.318,1284.377,423.464,1051.206,2104.388,230.584,132.282,3709.021,813.532,109.344,1861.315,741.489,3003.042
2021-02-05,2221.654,2190.499,3762.43,1309.569,308.774,6816.85,431.6,135.57,2221.024,605.698,4247.663,407.779,2212.346,224.842,116.33,50.191,6194.881,2852.658,772.117,1108.891,2406.64,345.83,901.385,1075.55,1170.956,516.074,168.827,2621.798,248.475,550.286,214.157,33.231,745.692,153.16,7265.479,1146.639,2190.56,675.156,1717.193,4998.201,5703.674,93.9,492.286,205.738,538.012,559.415,898.444,335.143,1399.16,1346.002,1454.36,10888.443,1273.547,419.812,1037.479,2069.073,232.281,134.954,3629.679,800.523,107.944,1863.732,740.035,3157.044
